id;short;name;ctry;team;flat;mnt;tt;spr;dsc;Pv;cbt;reg;exp;Rec;end;Res;rol;Pot;typ;race;ht;wgt;hr;debut;year;mon;day;Home
1054;M.Berrocal;BERROCAL Mauro;3;512;71;60;46;30;39;43;58;21;70;75;16;74;1;2;3;3;182;67;40;2007;1990;1;1;San Juan
8419;R.Richeze;RICHEZE ARAQUISTAIN Roberto-Antonio;3;512;75;69;69;69;56;63;60;22;88;80;9;87;1;4;0D;4;185;71;40;2006;1981;10;25;Bella Vista - Buenos Aires
8798;E.San Martin;SAN MARTIN Emilio;3;513;75;69;66;55;42;63;80;17;90;76;16;87;1;4;7;3;184;69;40;2007;1979;4;21;Mar Del Plata - Buenos Aires
67;G.Agüero;AGÜERO Gaston;3;513;75;69;66;70;46;64;60;30;76;72;16;89;1;2;0D;3;182;71;40;2006;1987;8;12;Cordoba
10863;G.Balmaceda;BALMACEDA Gaston;3;513;72;60;56;52;43;59;65;17;78;64;11;15;1;2;4;4;180;70;40;2011;1986;9;30;
9572;G.Toledo;"TOLEDO BRITOS Gustavo Mario ""Gallo""";3;513;76;66;68;60;66;62;71;28;91;75;30;31;1;4;6;4;180;71;40;1998;1975;7;16;San Juan
8881;M.Sassone;SASSONE Mattias;3;513;74;60;56;60;61;66;50;18;80;64;13;21;1;2;4;4;200;92;40;2007;1985;1;1;Buenos Aires
9606;M.Torres;TORRES Mátias Ismael;3;513;77;62;71;55;64;65;67;22;86;70;14;74;1;4;7;3;180;70;40;2009;1982;9;14;
4535;A.Gariboldi;"GARIBOLDI Adrián ""Ciego""";3;514;76;60;66;72;63;65;65;30;91;68;27;11;1;3;0C;4;181;75;40;2006;1972;8;14;Chivilcoy - Buenos Aires
5608;A.Isa;ISA Alejandro;3;514;66;60;24;34;39;43;45;13;74;51;12;31;1;0;4;4;172;63;40;2007;1988;1;1;Santa Fé
8609;E.Romero;ROMERO Ezequiel;3;514;74;60;58;72;55;43;58;18;90;64;16;23;3;3;8;4;185;72;40;2006;1977;2;24;Buenos Aires
4167;F.Fazzolari;FAZZOLARI Fernando;3;514;69;60;34;52;39;43;53;16;76;57;16;37;1;1;4;4;176;66;40;2007;1987;7;29;Santa Fé
1318;G.Bordesse;BORDESSE Guido;3;514;69;60;37;54;39;43;63;15;90;58;16;40;1;1;4;4;178;71;40;2007;1979;2;14;Santa Fé
6251;I.Ledezma;LEDEZMA Ivan;3;514;68;60;23;36;39;43;45;12;74;50;12;33;1;0;4;4;173;60;40;2007;1988;1;1;Santa Fé
1886;J.Capdevila;CAPDEVILA Juan Raúl;3;514;75;61;69;70;58;56;66;16;90;69;9;52;1;3;2;3;175;64;40;2006;1976;12;12;Jáchal - San Juan
7572;J.Ojeda;OJEDA Jonathan;3;514;71;60;41;35;41;43;64;18;70;61;16;23;1;2;4;4;180;70;40;2010;1990;3;23;
7635;J.Ormetti;ORMETTI Julian;3;514;67;60;25;33;39;43;47;15;76;54;12;35;1;0;4;4;182;72;40;2007;1987;1;12;Entre Rios
7688;N.Oviedo;OVIEDO Norberto;3;514;73;60;58;51;39;43;78;15;90;64;16;18;1;2;6;4;178;68;40;2007;1976;1;1;Buenos Aires
1559;P.Brun;BRUN Pablo;3;514;75;65;71;39;48;54;59;47;88;70;16;63;1;3;2;3;176;67;40;2006;1981;3;9;Buenos Aires
5273;Andres F. Rubiano;Andres Felipe RUBIANO;16;515;66;62;56;34;38;43;53;22;52;69;18;78;1;3;1;4;183;66;40;2019;2000;12;15;
9595;C.Torres;TORRES Camillo;16;515;67;64;31;55;36;58;69;54;56;71;21;76;2;5;9;4;170;56;40;2006;1987;9;29;Soacha - Cundinamarca
5263;Fabian Arciniegas;Fabian ARCINIEGAS;16;515;69;60;54;34;39;43;51;39;52;68;21;50;1;2;7;4;180;70;40;2019;1999;7;24;
5262;Hadvin S. Guzman;Hadvin Santy GUZMAN;16;515;66;68;26;34;39;43;43;12;56;55;34;34;5;2;4;4;180;70;40;2016;1997;1;30;
5271;Ivan R. Quesada;Ivan Ricardo QUESADA;16;515;67;64;44;38;37;43;49;22;52;64;22;66;2;2;3;3;186;68;40;2018;1999;7;27;
5267;Javier E. Jamaica;Javier Ernesto JAMAICA;16;515;69;71;50;60;41;43;51;20;56;62;21;50;5;2;5;4;188;77;40;2017;1997;10;25;
5259;John Celis;John CELIS;16;515;64;63;67;48;42;43;54;27;50;75;21;70;1;3;2;4;187;70;40;2019;2000;7;18;
5269;Nicolas E. Ocampo;Nicolas Enrique OCAMPO;16;515;69;63;45;68;54;49;43;22;52;77;32;14;3;3;8;4;179;74;40;2018;1999;1;26;
5268;Yonny A. Muñoz;Yonny Alexander MUÑOZ;16;515;65;60;49;61;43;45;55;34;50;66;40;22;2;2;8;4;180;81;40;2019;2000;11;23;
11623;Andres F. Guzman;Andres Felipe GUZMAN;16;517;71;70;49;54;41;39;54;43;58;60;50;45;5;3;5;6;180;70;40;2016;1996;4;13;
11549;C.Rivera;RIVERA Carlos Eduardo;16;517;67;66;57;41;39;44;67;22;58;70;23;78;1;3;3;3;180;70;40;2017;1996;11;4;
11551;Daniel S. Zamora;Daniel Stiven ZAMORA;16;517;65;60;38;45;42;34;49;14;56;59;16;12;1;1;4;4;180;70;40;2017;1997;7;4;
3042;Duban C. Bobadilla;Duban Camilo BOBADILLA;16;517;67;65;57;33;42;48;52;40;52;75;21;78;2;4;1;4;183;66;40;2018;1999;6;5;-0
4725;E.M.Navarrete;NAVARRETE Edy Martin;16;517;67;62;45;42;35;46;56;14;58;47;11;61;1;1;4;4;180;70;40;2015;1996;6;28;
3051;Edinson A. Callejas;Edinson Alejandro CALLEJAS;16;517;65;63;43;33;35;43;65;19;50;55;17;54;1;0;1;3;180;70;40;2019;2000;5;13;
11546;J.Avila;AVILA Jhon FREDY;16;517;70;60;38;33;37;43;50;18;64;64;21;70;2;2;3;4;180;70;40;2016;1993;3;20;
11659;J.Ospitia;OSPITIA Julian David;16;517;68;60;48;36;37;40;56;20;56;65;22;70;1;1;3;3;180;70;40;2017;1997;12;12;
2987;Jeferson S. Gomez;Jeferson Stiven GOMEZ;16;517;68;60;54;55;43;46;46;16;50;55;17;31;1;1;4;4;180;70;40;2019;2000;10;2;
3986;Jeison U. Quetama;Jeison Ubarley QUETAMA;16;517;65;60;53;49;55;43;51;55;58;44;21;31;1;3;2;4;178;80;40;2015;1994;6;18;
7009;Miguel A. Mendoza;Miguel Andres MENDOZA;16;517;68;63;38;40;37;29;59;50;84;60;21;43;2;0;3;4;180;70;40;2006;1983;3;27;
11630;V.Lopez;LOPEZ Vladimir;16;517;71;66;48;34;49;43;46;56;74;54;15;60;5;0;4;4;180;70;40;2008;1988;1;8;
4695;A.Golizadeh;GOLIZADEH Abdollah;119;518;70;60;33;36;41;43;70;25;90;66;21;68;1;2;3;3;180;70;40;2007;1977;6;22;
5852;A.Kazemi;KAZEMI SARAI Ahad;119;518;73;71;60;60;54;66;75;38;91;76;26;75;1;5;0D;3;180;71;40;2005;1975;5;22;-0
3990;H.Ebadinejad;EBADINEJAD Hadi;119;518;69;60;37;34;39;43;64;23;72;64;21;67;1;2;3;4;180;70;40;2007;1989;3;21;
5822;H.Kar;KAR Hamed Seifi;119;518;70;60;32;33;39;43;68;20;76;66;21;67;1;2;3;4;180;70;40;2007;1987;7;24;
5680;M.Jebraeili;JEBRAEILI Mohammad;119;518;70;60;34;57;37;58;69;55;84;65;21;65;1;2;5;4;180;70;40;2006;1983;9;23;
8096;S.Poor Seiedi;POOR SEIEDI Mirsamad;119;518;75;72;62;46;42;57;75;30;80;78;26;92;1;4;7;3;182;68;40;2006;1985;10;15;
8321;S.Razavi;RAZAVI Seyed Samad;119;518;68;60;34;34;39;59;71;54;90;65;21;69;1;2;3;4;180;70;40;2006;1980;9;10;
6441;C.Lincoln;LINCOLN Christophe;124;520;66;60;52;33;39;43;48;23;80;57;21;50;1;1;7;4;185;72;40;2006;1985;2;9;
1719;H.Caetane;CAETANE Hugo;124;520;69;60;47;35;39;43;48;15;76;65;21;65;1;2;3;4;180;70;40;2007;1987;11;3;
6903;J.Mayer Jr.;MAYER JUNIOR James Colin;124;520;70;60;56;50;39;43;51;18;68;62;17;61;1;2;2;4;180;70;40;2009;1991;7;2;
6686;L.Mamet;MAMET Loic;124;520;67;60;50;35;39;43;48;18;76;64;21;68;1;1;7;3;180;70;40;2007;1987;7;10;
938;M.Leblanc;LEBLANC Matthieu;124;520;69;60;55;56;45;60;54;27;64;64;24;67;1;1;4;4;180;70;40;2012;1993;7;1;
3262;P.Colin;COLIN Philippe;124;520;65;60;34;35;39;43;47;16;84;64;21;36;1;0;3;4;180;70;40;2007;1983;11;13;
3288;Y.Colypso;COLYPSO Yolain;124;520;66;60;28;57;37;43;55;19;80;59;21;38;1;1;8;4;178;76;40;2006;1985;5;6;
940;A.Al Malti;AL MALTI Abdallah;92;521;68;60;48;45;37;41;51;20;72;63;19;49;1;0;4;4;180;70;40;2009;1989;12;20;
897;A.Belgasem;BELGASEM Ahmed;92;521;71;60;58;53;41;43;54;24;76;66;11;40;1;3;6;4;166;67;40;2006;1987;10;15;
5885;A.Khalifa;KHALIFA Abdelnasser Al Mehdi;92;521;65;60;37;44;39;43;50;16;78;59;21;41;1;1;4;4;180;70;40;2007;1986;11;21;
9047;A.Sghewir;SGHEWIR Ali Al-Hadi;92;521;70;60;56;46;39;43;50;18;90;62;21;43;1;2;6;4;180;70;40;2007;1979;8;25;
945;B.Agil Omar;AGIL OMAR Bahadhin;92;521;67;60;47;46;35;42;50;21;72;62;20;49;1;0;4;4;180;70;40;2009;1989;10;9;
89;M.Ahmed;AHMED Mohammed Ali;92;521;68;60;43;34;39;43;52;31;80;68;21;68;1;2;3;3;180;70;40;2006;1985;11;24;
939;M.Al Jabri;AL JABRI Morad;92;521;67;60;47;44;35;40;50;19;70;62;18;47;1;0;4;4;180;70;40;2009;1990;7;6;
941;M.Ali Almabruk Abubregh;ALI ALMABRUK ABUBREGH Mohamed;92;521;66;60;46;45;33;41;49;20;70;61;19;47;1;0;4;4;180;70;40;2009;1990;9;22;
2851;A.Elar;ELAR Abdallah;166;522;65;60;40;38;37;42;48;14;62;57;20;38;1;1;4;4;180;70;40;2013;1994;7;3;
937;A.Mourad;MOURAD Ahmed;166;522;65;60;39;37;37;42;47;14;68;57;20;37;1;0;4;4;180;70;40;2011;1991;3;15;
6987;H.Melikian;MELIKIAN Haig;166;522;65;60;44;39;39;43;49;16;72;57;21;41;1;1;4;4;180;70;40;2007;1989;7;13;
204;K.Altounian;ALTOUNIAN Kevork;166;522;65;60;48;43;39;43;50;15;90;60;21;39;1;1;6;4;180;70;40;2007;1976;5;8;
6018;N.Kordahi;KORDAHI Nicolas;166;522;62;50;40;35;39;43;49;13;70;57;21;35;1;0;4;4;180;70;40;2007;1977;9;1;
749;R.E.Abou;ABOU Rachid Elias;166;522;65;60;49;44;40;44;51;17;60;30;22;44;1;1;4;4;180;70;40;2014;1995;1;1;
6321;S.Lian;LIAN Samir;166;522;65;60;33;34;39;43;47;15;90;58;21;38;1;0;4;4;180;70;40;2007;1978;5;1;
6322;S.Libah;LIBAH Salah;166;522;65;60;40;45;39;43;49;16;90;58;21;43;1;1;4;4;180;70;40;2007;1977;6;15;
4029;Z.El Hage;EL HAGE Zaher;166;522;65;60;38;37;39;43;50;15;90;59;21;42;1;1;4;4;180;70;40;2007;1977;8;15;
1653;A.Pacot;PACOT Alexandre;24;524;68;60;38;43;41;47;16;20;62;62;20;41;1;2;4;4;179;68;40;2013;1994;11;27;
4596;B.Geoffroy;GEOFFROY Benoit;24;524;69;60;44;47;39;43;52;18;86;61;21;27;1;1;4;4;181;75;40;2008;1982;9;17;
10723;C.Gaoua;GAOUA Cédric;24;524;70;62;47;42;38;43;51;19;72;66;13;70;1;2;1;3;173;58;40;2011;1989;3;7;Metz
4347;J.Fourrier;FOURRIER Julien;24;524;65;60;21;34;39;43;49;15;88;62;21;46;1;0;1;3;176;66;40;2008;1981;11;3;
6290;J.Leonard;LEONARD Jérémie;24;524;67;60;34;33;39;43;49;17;78;64;21;49;1;1;3;3;178;62;40;2008;1986;1;24;
7307;L.Muhlemann;MUHLEMANN Loic;54;524;70;61;32;34;34;58;51;53;80;69;21;71;1;2;1;3;172;62;40;2005;1985;11;11;-0
1652;M.Garnier;GARNIER Mathieu;24;524;69;60;39;42;43;46;17;19;62;63;19;42;1;2;4;4;179;68;40;2013;1994;2;24;
10090;R.Villa;VILLA Romain;24;524;74;61;57;58;80;71;53;19;80;66;25;28;1;3;4;4;184;71;40;2007;1985;4;27;Mézieres - Champagne-Ardennes
1509;T.Brigaud;BRIGAUD Thomas;24;524;68;60;23;33;39;43;53;19;80;68;21;67;1;2;1;3;170;56;40;2008;1985;7;11;
570;A.Azam;AZAM Antonin;54;525;68;60;25;35;39;43;51;18;74;66;21;65;1;2;1;3;181;64;40;2008;1988;4;27;(South-Africa)
1637;B.Jasserand;JASSERAND Benjamin;24;525;67;60;40;38;37;42;49;18;62;61;20;44;1;2;4;4;176;61;40;2013;1994;7;28;
3772;L.Denonfoux;DENONFOUX Laurent;24;525;66;60;25;32;39;43;50;15;74;64;21;49;1;1;1;3;169;56;40;2008;1988;10;27;Roanne
7242;N.Morel;MOREL Nicolas;24;525;68;60;24;34;39;43;51;19;74;63;21;50;1;2;1;3;175;55;40;2008;1988;2;27;Melun
8208;N.Queyranne;QUEYRANNE Nicolas;24;525;67;60;23;33;39;43;49;16;72;64;21;50;1;1;1;3;174;56;40;2008;1989;6;12;Avignon
5628;S.Ivars;IVARS Sébastien;24;525;68;60;29;36;39;43;51;18;76;66;21;61;1;1;1;3;171;57;40;2008;1987;4;19;Grenoble
4493;A.García Caballero;GARCÍA CABALLERO Alvaro;22;526;71;70;47;36;38;43;58;25;84;70;21;78;1;3;3;3;180;70;40;2007;1983;8;19;
3192;D.Chuzdha;CHUZDHA Dmitriy;56;526;72;64;64;56;44;43;52;24;76;69;21;76;1;3;7;4;180;70;40;2006;1987;8;24;
5407;G.Hernández Rico;HERNÁNDEZ RICO Gabriel;22;526;73;60;63;58;47;58;57;29;84;64;21;60;1;3;2;3;180;70;40;2007;1983;3;31;
5029;H.Gonzalez Baeza;GONZALEZ BAEZA Hector;22;526;73;71;65;34;64;43;55;25;78;77;16;80;1;4;7;3;174;59;40;2006;1986;5;16;Barakaldo – Pays Basque
7025;J.Merino;MERINO CRIADO Jesus;22;526;74;68;64;44;36;58;52;24;76;69;15;83;1;3;7;3;180;70;40;2006;1987;7;8;Manzanares (Ciudad Real) - Castilla La Mancha
5989;K.Kohlveter;KOHLVETER Kevin;38;526;72;60;53;40;39;43;51;15;70;66;21;50;1;2;4;4;180;70;40;2009;1990;10;5;
6470;M.Lloret;LLORET ZARAGOZA Manuel;22;526;74;67;72;34;46;68;54;44;88;73;21;68;1;3;7;3;191;78;41;2005;1981;8;4;Muro de Alcoy - Comunidad Valenciana
9029;R.Serrano Fernandez;SERRANO FERNANDEZ Rafael;22;526;73;67;68;35;38;38;52;41;76;70;21;75;1;3;7;3;179;66;40;2006;1987;7;15;Ciudad Real - Castilla La Mancha
2040;S.Casanova;CASANOVA VILLALONGA Sergio;22;526;73;67;49;64;38;43;56;19;84;73;22;73;1;3;9;4;180;70;40;2006;1983;7;3;
4078;S.Escobar;ESCOBAR ROURE Sergi;22;526;76;65;69;59;68;43;55;43;91;69;37;71;1;3;7;3;179;74;40;2005;1974;9;22;Lleida - Catalunya
646;V.Ballester Martinez;BALLESTER MARTINEZ Vicente ;22;526;71;64;54;34;36;43;52;30;90;72;21;69;1;2;3;3;176;62;41;2004;1980;6;20;Castellon - Comunidad Valenciana
6797;V.Martínez García;MARTÍNEZ GARCÍA Víctor;22;526;73;60;58;56;45;55;57;26;82;63;21;60;1;2;6;4;180;70;40;2007;1984;1;1;
7862;A.Peña;PEÑA Aketza;22;527;70;60;60;30;37;63;47;34;88;45;30;45;1;4;7;2;191;81;40;2004;1981;3;4;Zalla - Pays Basque
4464;D.Galparsoro;GALPARSORO MARTINEZ Dionisio;22;527;71;60;54;38;43;43;56;23;90;59;21;52;1;2;3;3;178;67;44;2003;1978;8;13;Ataun – Pays Basque
5045;G.Gonzalez Larranaga;GONZALEZ LARRANAGA Gorka;22;527;65;60;51;37;47;58;56;57;90;47;21;37;1;2;6;6;175;64;40;2001;1977;9;28;Zarautz – Pays Basque
6292;I.Leonet Iza;LEONET IZA Iker;22;527;69;60;35;35;41;60;54;16;84;44;21;50;1;2;5;4;175;66;40;2004;1983;12;10;Oiartzun - Pays Basque
143;J.Albizu Lizaso;ALBIZU LIZASO Joseba;22;527;65;60;28;40;43;53;58;53;90;44;21;50;1;1;5;4;171;61;40;2003;1978;7;6;Azpeitia - Pays Basque
6814;J.Martinez Trinidad;MARTINEZ TRINIDAD José Alberto;22;527;70;60;61;34;33;45;48;31;91;46;16;40;1;3;2;4;176;69;40;1998;1975;9;10;San Sebastian - Pays Basque
7633;J.Ormaetxea;ORMAETXEA Jokin;22;527;65;60;44;33;45;61;55;52;90;52;21;40;1;3;3;2;180;70;40;2004;1980;5;26;Azkoitia – Pays Basque
3655;S.De Lis de Andrés;DE LIS DE ANDRÉS Sergio;22;527;70;60;49;44;37;43;49;13;78;44;21;40;1;1;4;4;186;71;40;2006;1986;5;19;San Sebastian - Pays Basque
1021;A.Berendt Hansen;BERENDT HANSEN Anders;18;528;68;60;52;35;37;61;53;60;78;66;21;50;1;4;3;4;182;62;40;2005;1986;9;3;Køge
1440;A.Rosenberg;ROSENBERG Andreas;18;528;68;60;59;44;37;56;48;31;64;62;20;42;1;0;4;4;179;70;40;2012;1993;9;29;
539;C.Degn Larsen;DEGN LARSEN Casper;18;528;71;60;55;45;41;60;51;28;66;63;21;45;1;1;4;4;180;70;40;2012;1992;1;4;
2520;C.Elbaek;ELBAEK Christian;18;528;65;60;47;36;31;52;43;20;64;55;13;37;1;0;4;4;180;70;40;2013;1993;8;21;
2586;C.J.Jensen;JENSEN Christian Jersild;18;528;65;60;51;49;29;51;43;26;66;55;11;35;1;0;4;4;180;70;40;2011;1992;3;5;
10924;D.Malmros Christiansen;MALMROS CHRISTIANSEN Daniel;18;528;72;60;59;44;41;60;50;16;66;61;7;14;1;1;6;4;171;63;40;2011;1992;12;15;
5696;F.Jernov;JERNOV Frederik Just;18;528;71;60;61;55;43;43;52;19;70;57;21;28;1;2;6;4;180;70;40;2009;1990;11;4;Silkeborg
2565;F.Plesner;PLESNER Frederik Lind;18;528;67;60;57;42;33;54;46;29;62;60;18;40;1;0;4;4;179;70;40;2013;1994;1;3;
1125;F.Thalund Jensen;THALUND JENSEN Frederik;18;528;70;60;58;56;37;51;50;27;64;63;18;43;1;0;4;4;181;69;40;2012;1993;2;9;
9546;K.Thustrup;THUSTRUP Kasper;18;528;68;60;54;35;35;60;50;44;76;65;21;50;1;3;2;4;190;72;40;2005;1987;8;5;-0
3266;M.F.Christensen;CHRISTENSEN Michael Faerk;18;528;75;60;69;55;45;43;51;19;78;60;21;58;1;3;6;4;186;77;40;2007;1986;2;14;
4397;M.Frostholm Kristensen;FROSTHOLM KRISTENSEN Mathias ;18;528;71;60;48;46;39;43;53;20;70;59;21;30;1;2;4;4;180;70;40;2009;1990;8;26;Hobro
2648;M.H.Hemmsen;HEMMSEN Mathias Holm;18;528;65;60;54;44;35;46;48;21;64;57;15;36;1;0;4;4;180;70;40;2012;1993;1;11;
620;M.Møller Nielsen;MØLLER NIELSEN Mathias;18;528;68;60;58;55;31;56;47;30;62;58;16;43;1;2;4;4;180;70;40;2013;1994;3;19;
8336;M.Reckweg;RECKWEG Morten;18;528;65;60;48;37;39;48;52;46;78;67;26;50;1;4;7;4;180;70;40;2006;1986;1;31;Grenaa
10926;M.Steen;STEEN Mads;18;528;71;60;44;41;41;55;50;11;70;62;9;68;1;1;3;3;175;63;40;2009;1990;6;21;
2582;Mikkel Mortensen;MORTENSEN Mikkel;18;528;72;60;57;47;39;64;52;29;74;64;18;41;1;0;4;4;183;70;40;2012;1988;8;8;
648;N.Bøje Pedersen;BØJE PEDERSEN Nicklas;18;528;69;60;57;41;41;51;46;28;62;60;17;39;1;1;4;4;180;70;40;2013;1994;9;8;
7582;N.Olesen;OLESEN Nikolaj Foulum;18;528;69;60;53;40;39;51;54;28;74;52;25;46;1;2;6;4;176;63;40;2006;1988;11;1;
10918;P.Clapp;CLAPP Pelle Niklas;18;528;73;63;55;42;40;60;52;22;68;67;21;76;1;2;3;3;175;65;40;2010;1991;7;9;
2583;P.Mathiesen;MATHIESEN Peter;18;528;66;60;51;41;29;57;46;23;62;58;12;35;1;0;4;4;183;70;40;2013;1994;7;18;
2104;Alejandro Villada;Alejandro VILLADA;16;529;69;69;56;56;34;43;55;14;52;59;21;72;5;3;1;4;180;70;40;2019;1999;2;7;
2080;Alexander C. Areiza;Alexander Castaño AREIZA;16;529;68;65;45;35;38;50;66;40;60;69;21;79;1;3;7;3;176;66;40;2019;1995;4;19;Medellin - Antioquia
2101;Camilo A. Sanchez;Camilo Andres SANCHEZ;16;529;66;62;52;52;41;50;52;23;52;66;19;52;2;3;4;4;183;72;40;2019;1998;6;22;
2102;Duban A. Urrego;Duban Alejandro URREGO;16;529;72;60;51;69;41;49;51;22;54;65;18;11;3;2;8;4;183;72;40;2018;1998;1;2;
2082;Jhon E. Cuervo;Jhon Esteban CUERVO;16;529;68;69;53;47;41;40;50;14;52;64;14;44;2;2;4;4;180;70;40;2019;1999;5;13;
2083;Juan D. Echavarria;Juan David ECHAVARRIA;16;529;65;67;54;34;36;44;68;37;52;53;21;43;1;3;1;3;175;61;40;2018;1999;8;6;Bogota DC
2100;Randy S. Pemberty;Randy Stiven PEMBERTY;16;529;67;60;49;49;39;47;49;20;52;63;16;49;1;2;4;4;183;72;40;2019;1999;1;15;
2088;Samuel M. Vargas;Samuel Mejia VARGAS;16;529;66;63;49;67;45;43;59;30;50;63;16;63;1;4;8;4;180;70;40;2019;2000;7;24;
1713;B.Cáceres;CÁCERES MONTENEGRO Byron Javier;89;530;70;60;53;55;41;43;59;21;86;62;21;59;1;2;4;4;180;70;40;2007;1982;10;6;
3033;C.Catacuamba;CATACUAMBA GUACÁN Christóbal Israel;89;530;65;60;23;33;39;43;47;20;78;51;21;38;1;0;3;3;180;70;40;2006;1986;9;17;Pichincha
9756;C.Valdivieso;VALDIVIESO AVILES Cristian Ricardo;89;530;65;60;22;33;39;43;46;19;80;50;21;36;1;0;3;3;180;70;40;2006;1985;4;24;Azuay
3449;J.Cuaspud;CUASPUD José;16;530;68;63;28;33;36;43;49;21;74;69;21;82;1;2;1;3;180;70;40;2006;1988;11;15;Guachucal - Nariño
7196;J.Montenegro Benavides;MONTENEGRO BENAVIDES Juan Carlos;89;530;74;68;66;47;56;63;67;45;88;74;28;85;1;4;2;3;174;70;40;2003;1981;1;10;
10647;M.Montenegro Benavides;MONTENEGRO BENAVIDES Mauricio;89;530;70;62;62;49;42;43;69;23;66;71;19;77;1;3;7;3;180;70;40;2011;1992;1;25;
10002;P.Vélez Alcivar;VÉLEZ ALCIVAR Pedro Segundo;89;530;66;60;42;50;39;43;61;20;78;60;21;42;1;1;4;4;180;70;40;2007;1986;2;19;?? - Manabi
1767;R.Calpa;CALPA Ramiro;89;530;74;72;60;44;38;60;79;32;90;81;31;99;1;4;3;3;171;63;40;2002;1978;11;10;-0
713;A.Barker;BARKER Andrew;61;531;74;62;68;46;40;43;52;23;68;72;30;80;1;3;7;3;184;68;40;2010;1991;5;14;Lakewood - Colorado
3437;A.Cruz;CRUZ Alfredo;83;531;73;64;66;60;44;43;68;23;70;74;28;81;1;3;7;3;176;61;40;2009;1990;8;2;Ensenada - Baja California
10939;A.Newbury;NEWBURY Anders;61;531;75;61;70;42;46;68;52;28;66;73;26;76;1;3;6;4;183;72;40;2011;1992;7;26;St Albans - Vermont
1748;B.Caldwell;CALDWELL Blake;61;531;72;66;66;44;38;43;52;32;82;64;21;67;1;3;2;3;180;61;40;2006;1984;3;27;Boulder - Colorado
10938;E.Craddock;CRADDOCK Elliot James;61;531;73;60;54;69;63;63;55;20;68;64;14;10;1;2;8;4;173;63;40;2011;1991;5;10;Virginia Beach - Virginia
10818;E.Hyde;HYDE Evan;61;531;74;60;67;43;43;55;54;29;82;69;22;78;1;3;7;3;178;70;40;2010;1984;2;10;
10936;M.Durtchi;DURTCHI Maxwell Stuart;61;531;74;60;64;44;43;60;53;15;68;64;15;55;1;2;2;4;188;72;40;2011;1991;5;26;Ketchum - Idaho
10174;N.Walker;WALKER Nicolas;4;531;71;60;54;65;39;43;51;23;74;67;21;68;3;2;8;3;180;70;40;2009;1988;9;13;
8786;P.Salon;SALON Peter;61;531;72;60;62;57;41;43;51;18;74;64;21;27;1;2;6;4;180;70;40;2010;1988;7;10;
10934;T.Reeves;REEVES Thacker;61;531;72;61;54;60;42;43;52;15;72;65;13;15;1;2;9;4;180;66;40;2011;1989;9;15;Sacramento - California
8887;W.Savidge;SAVIDGE Walker;61;531;74;61;69;36;38;43;50;18;74;66;21;69;1;3;7;3;183;68;40;2008;1988;7;8;
2035;A.Carver;CARVER Alex;4;532;72;60;53;69;45;43;52;17;68;61;16;8;3;2;8;4;180;70;40;2010;1991;11;25;Sydney - New South Wales
272;A.Clements;CLEMENTS Alex;4;532;66;60;56;52;38;40;46;16;64;52;14;38;1;1;4;4;180;70;40;2012;1993;11;3;
9007;A.Semple;SEMPLE Adam;4;532;72;65;64;55;42;40;49;21;72;69;18;69;1;2;7;3;180;70;40;2007;1989;11;18;
2713;A.Wohler;WOHLER Alex;4;532;65;60;56;44;31;42;44;15;66;56;11;44;1;1;4;4;180;70;40;2013;1992;7;11;
5120;B.Grenda;GRENDA Ben;4;532;71;60;54;64;41;43;53;17;70;64;21;26;1;2;8;4;193;76;40;2009;1990;4;6;
5905;Be.King;KING Benjamin;4;532;72;67;65;50;36;42;51;25;74;75;26;74;1;4;7;4;173;67;40;2007;1988;10;14;
6481;D.Locke;LOCKE Dean;4;532;71;60;62;67;49;43;47;13;76;64;22;38;1;3;9;4;180;70;40;2007;1987;5;25;
10884;D.Parker;PARKER Dale;4;532;70;63;67;55;46;59;51;11;66;58;11;43;1;4;7;3;181;64;40;2011;1992;5;12;
2756;D.Spiby;SPIBY Dylan;4;532;65;60;51;41;33;42;44;29;64;55;15;48;1;0;4;4;170;60;40;2012;1993;7;17;
275;H.Carpenter;CARPENTER Harry;4;532;65;60;55;51;37;39;45;15;64;50;12;36;1;1;4;4;180;70;40;2013;1993;3;3;
1265;J.Cummings;CUMMINGS Jack;4;532;65;60;54;55;29;47;46;19;62;50;14;38;1;2;4;4;180;70;40;2013;1994;1;2;
5907;M.King;KING Matt;4;532;70;60;61;33;39;43;52;32;74;74;21;50;1;3;2;3;180;70;40;2006;1988;8;17;
97;N.Aitken;AITKEN Nick;4;532;73;63;67;49;38;42;51;19;70;68;14;70;1;3;7;4;180;70;40;2010;1990;1;1;
3922;P.Drapac;DRAPAC Patrick;4;532;71;60;55;65;39;43;55;20;68;64;27;30;1;2;8;4;175;68;40;2010;1991;4;15;Melbourne - Victoria
2493;B.Kuiper;KUIPER Bouke;27;534;68;60;44;54;39;57;49;23;72;58;19;32;1;1;4;4;181;72;40;2011;1989;9;25;
2837;D.A.Beckeringh;BECKERINGH Derk Abel;27;534;67;60;43;44;39;53;50;22;66;57;20;40;1;1;4;4;180;70;40;2012;1992;9;23;
4810;D.Janssen;JANSSEN Dick;27;534;65;60;52;48;39;51;49;20;62;46;17;38;1;1;4;4;180;70;40;2015;1994;8;1;
5912;I.Kip;KIP Ismael;27;534;65;60;40;39;39;43;48;13;76;53;21;29;1;1;6;4;180;70;40;2007;1987;5;6;Zwolle - Overijssel
